Lot,Wafer,X,Y,temp,Site,Bin,Split,IDDS_Hard_VDD_All_VDD33,IDDS_Hard_VDDA_VDD33,IDDS_Hard_VDDP_VDD33,IDDS_Hard_VDDC_VDD33,IDDS_Hard_VDDI_VDD33,IDDS_Soft_VDD_All_VDD33,IDDS_Soft_VDDA_VDD33,IDDS_Soft_VDDP_VDD33,IDDS_Soft_VDDC_VDD33,IDDS_Soft_VDDI_VDD33,IDDD_VDD_All_VDD33,IDDD_VDDA_VDD33,IDDD_VDDP_VDD33,IDDD_VDDC_VDD33,IDDD_VDDI_VDD33,PCP_3p9,NCP_0p75,Analog_AMONITOR_BGR,Analog_AMONITOR_VRTOP,Analog_AMONITOR_REFT,Analog_AMONITOR_ASPCML,Analog_AMONITOR_REFB,Analog_AMONITOR_DAC_OUT0,Analog_AMONITOR_DAC_OUT1,Ana_Temp_Rd1,Ana_Temp_Rd2,Ana_Temp_Rd3,Ana_Temp24_Rd1,Ana_Temp24_Rd2,Ana_Temp24_Rd3,ADC_PGA_GAIN1_1_Max_Test,ADC_PGA_GAIN1_1_Min_Test,ADC_PGA_GAIN1_2_Max_Test,ADC_PGA_GAIN1_2_Min_Test,ADC_ASP_GAIN_Max_Test,ADC_ASP_GAIN_Min_Test,ADC_ADC1_Max_Test,ADC_ADC1_Min_Test,ADC_ADC2_Max_Test,ADC_ADC2_Min_Test,ADC_RNG_Max_Test,ADC_RNG_Min_Test,ADC_DACOFFSET1_Max_Test,ADC_DACOFFSET1_Min_Test,ADC_DACOFFSET2_Max_Test,ADC_DACOFFSET2_Min_Test,ADC_DACOFFSET3_Max_Test,ADC_DACOFFSET3_Min_Test,Black_Signal_G1_Test,Black_Signal_G2_Test,Black_Signal_R_Test,Black_Signal_B_Test,Black_GGRatio_Test,Black_CFPN_Test,Black_RFPN_Test,Black_Defect_High_Test,White_Sens_G1_Test,White_Sens_G2_Test,White_Sens_R_Test,White_Sens_B_Test,White_Signal_G_Test,White_Signal_G2_Test,White_Signal_R_Test,White_Signal_B_Test,White_Ratio_GG_Test,White_Ratio_RG_Test,White_Ratio_BG_Test,White_Defect_High_Test,White_Defect_Low_Test,White_AdjacentDefect_Flat,White_CFPN_Test,White_RFPN_Test,White_Blotch_Test,White_SNR_G1_Test,White_SNR_G2_Test,White_SNR_R_Test,White_SNR_B_Test,White_VAR1,White_VAR2,White_VAR3,White_VAR4,White_VAR5,White_VAR6,White_VAR7,White_VAR8,White_VAR9,White_CG1,White_CG2,White_CG3,White_CG4,White_CG5,White_CG6,White_CG7,White_CG8,White_CG9,White2_Sens_G1_Test,White2_Sens_G2_Test,White2_Sens_R_Test,White2_Sens_B_Test,White2_Signal_G_Test,White2_Signal_G2_Test,White2_Signal_R_Test,White2_Signal_B_Test,White2_Ratio_GG_Test,White2_Ratio_RG_Test,White2_Ratio_BG_Test,White2_Defect_High_Test,White2_Defect_Low_Test,White2_AdjacentDefect_Fla,White2_CFPN_Test,White2_RFPN_Test,White2_Blotch_Test,White2_SNR_G1_Test,White2_SNR_G2_Test,White2_SNR_R_Test,White2_SNR_B_Test,White3_Sens_G1_Test,White3_Sens_G2_Test,White3_Sens_R_Test,White3_Sens_B_Test,White3_Signal_G_Test,White3_Signal_G2_Test,White3_Signal_R_Test,White3_Signal_B_Test,White3_Ratio_GG_Test,White3_Ratio_RG_Test,White3_Ratio_BG_Test,White3_Defect_High_Test,White3_Defect_Low_Test,White3_AdjacentDefect_Fla,White3_CFPN_Test,White3_RFPN_Test,White3_Blotch_Test,White3_SNR_G1_Test,White3_SNR_G2_Test,White3_SNR_R_Test,White3_SNR_B_Test,Lag1_GreenMean_Test,Lag2_GreenMean_Test,Lag_Diff_G1_Test,Lag_Diff_G2_Test,Lag_Diff_Red_Test,Lag_Diff_Blue_Test,Lag3_GreenMean_Test,Lag4_GreenMean_Test,Lag4_Diff_G1_Test,Lag4_Diff_G2_Test,Lag4_Diff_Red_Test,Lag4_Diff_Blue_Test,Dark_Signal_G_Test,Dark_Signal_G2_Test,Dark_Signal_R_Test,Dark_Signal_B_Test,Dark_BP_1280Code_Test,Dark_2Adj_Flat_Test,Dark_Variation_G1_Test,Dark_Variation_G2_Test,Dark_Variation_R_Test,Dark_Variation_B_Test,Dark_Uniformity_Test,Dark_Defect_L0_200,Dark_Defect_L201_400,Dark_Defect_L401_600,Dark_Defect_L601_800,Dark_Defect_L801_1000,Dark_Defect_L1001_1200,Dark_Defect_L1201_1400,Dark_Defect_L1401_1600,Dark_Defect_L1601_2000,Dark_Defect_L2001_2400,Dark_Defect_L2401_2800,Dark_Defect_L2801_3200,Dark_Defect_L3201_3600,Dark_Defect_L3601_4000,Dark_Defect_L4001_4095,Dark2_Signal_G_Test,Dark2_Signal_G2_Test,Dark2_Signal_R_Test,Dark2_Signal_B_Test,Dark2_BP_1280Code_Test,Dark2_2Adj_Flat_Test,Dark2_Variation_G1_Test,Dark2_Variation_G2_Test,Dark2_Variation_R_Test,Dark2_Variation_B_Test,Dark2_Uniformity_Test,Dark3_Signal_G_Test,Dark3_Signal_G2_Test,Dark3_Signal_R_Test,Dark3_Signal_B_Test,Dark3_BP_1280Code_Test,Dark3_2Adj_Flat_Test,Dark3_Variation_G1_Test,Dark3_Variation_G2_Test,Dark3_Variation_R_Test,Dark3_Variation_B_Test,Dark3_Uniformity_Test,Dark4_Signal_G_Test,Dark4_Signal_G2_Test,Dark4_Signal_R_Test,Dark4_Signal_B_Test,Dark4_BP_1280Code_Test,Dark4_2Adj_Flat_Test,Dark4_Variation_G1_Test,Dark4_Variation_G2_Test,Dark4_Variation_R_Test,Dark4_Variation_B_Test,Dark4_Uniformity_Test,Sat_Signal_G_Test,Sat_Signal_G2_Test,Sat_Signal_R_Test,Sat_Signal_B_Test,Sat_Std_Test,Sat_Uniformity_Test,Sat_CFPN_Test,Sat_RFPN_Test,Sat2_Signal_G_Test,Sat2_Signal_G2_Test,Sat2_Signal_R_Test,Sat2_Signal_B_Test,Sat2_Std_Test,Sat2_Uniformity_Test,Sat2_CFPN_Test,Sat2_RFPN_Test
17B636,#20,94,113,60.20,5,1,1,9.0664e-06,2.1934e-06,2.0234e-06,4.4512e-06,3.984375e-07,0.0011884,1.9141e-06,2.0117e-06,0.0011738,1.06836e-05,0.0266074,0.0153672,0.0038184,0.0025469,0.004875,3.0278,-0.8919735,1.1553,2.3653,2.0305,1.5696,1.1098,1.3161,1.1631,17152.0,17146.0,17139.0,17299.0,17303.0,17299.0,146.25,63.5,145.75,102.25,1414.7,-4.5,22.0,0.0,21.75,0.0,1186.0,-7.5,5.0,-2.25,14.75,0.0,70.0,61.0,190.0,191.0,190.0,191.0,1.0053,-2.3095,2.7017,239904.0,8.8241,8.8241,8.8291,8.8241,1762.0,1762.0,1763.0,1762.0,1.0,1.0006,1.0,0.0,0.0,0.0,-14.9286,5.2563,0.0,37.9485,37.8065,37.8227,37.7447,452.9152,461.7124,443.9248,465.4079,458.149,457.7168,464.1796,460.9144,448.887,46.0258,47.266,45.7316,47.3167,47.0393,47.0683,47.2747,47.401,46.4876,8.8341,8.8341,8.8341,8.8442,882.0,883.0,882.0,883.0,1.0011,0.9994334,1.0006,0.0,0.0,0.0,-8.127,-3.8235,0.0,34.8835,34.8448,34.8583,34.9481,8.6538,8.6538,8.6538,8.6572,2592.0,2591.0,2592.0,2593.0,0.9996142,1.0002,1.0006,0.0,0.0,0.0,-18.4087,7.4832,0.0,38.9349,39.198,39.0206,39.118,284.0,284.0,0.0,0.0,0.0,-1.0,283.0,283.0,0.0,0.0,0.0,0.0,126.0,127.0,126.0,126.0,160.0,0.0,75.1074,78.1199,71.8596,77.0487,17.0,236190.0,3381.0,121.0,26.0,17.0,6.0,7.0,10.0,21.0,24.0,30.0,27.0,25.0,11.0,8.0,204.0,205.0,204.0,204.0,131.0,0.0,45.3128,49.1828,43.2075,47.4748,13.0,260.0,260.0,259.0,260.0,165.0,0.0,75.015,78.0978,71.2173,77.0849,16.0,310.0,310.0,310.0,311.0,182.0,0.0,93.988,92.5465,84.7317,93.3428,20.0,3141.0,3142.0,3141.0,3141.0,55.522,131.0,-11.9444,13.5042,3135.0,3136.0,3135.0,3135.0,54.6939,128.0,-11.4444,14.7521
17B636,#20,95,113,60.20,6,1,1,7.1113e-06,1.4551e-06,1.9648e-06,3.498e-06,1.933594e-07,0.0011874,1.3086e-06,2.1094e-06,0.0011738,1.01758e-05,0.025834,0.0146016,0.0038535,0.0025938,0.0047852,3.0309,-0.8666404,1.1755,2.3808,2.0883,1.6119,1.135,1.3731,1.1813,18262.0,18264.0,18266.0,18430.0,18436.0,18436.0,139.0,60.0,131.75,102.5,1349.2,-4.75,18.0,0.0,21.25,0.0,1136.7,-7.0,3.75,-2.0,13.75,3.25,68.5,58.5,241.0,241.0,241.0,241.0,1.0,-2.1746,-3.3067,239904.0,8.2983,8.2983,8.3033,8.3033,1657.0,1658.0,1658.0,1658.0,1.0006,1.0003,1.0003,3.0,0.0,0.0,-13.873,11.6092,0.0,37.9076,37.7036,37.7039,37.6079,405.0262,397.6037,401.8292,408.0789,397.967,386.7655,399.949,412.8896,388.0082,44.2438,43.6346,44.2911,44.4041,43.4141,42.5127,43.8598,45.4617,43.1919,8.2933,8.2933,8.2933,8.2933,828.0,828.0,828.0,828.0,1.0,1.0,1.0,3.0,0.0,0.0,7.7302,9.1513,0.0,34.8242,34.7981,34.6059,34.8487,8.1564,8.1564,8.153,8.1564,2443.0,2445.0,2442.0,2443.0,1.0008,0.9991816,0.9995908,3.0,0.0,0.0,-19.9246,9.9706,0.0,39.1729,39.0012,39.0306,39.0419,255.0,254.0,0.0,0.0,1.0,2.0,256.0,254.0,2.0,2.0,2.0,1.0,127.0,127.0,126.0,127.0,147.0,4.0,68.312,73.4899,71.4446,72.4885,21.0,236697.0,2933.0,72.0,25.0,13.0,12.0,15.0,6.0,21.0,22.0,26.0,29.0,16.0,4.0,13.0,283.0,283.0,283.0,283.0,124.0,2.0,42.4833,47.6805,42.9888,44.7996,22.0,336.0,336.0,336.0,336.0,156.0,4.0,67.4884,73.2585,70.7075,71.5605,22.0,384.0,385.0,384.0,384.0,176.0,5.0,84.379,88.6601,86.1551,84.9423,21.0,2978.0,2978.0,2977.0,2978.0,55.6858,104.0,-12.9127,-17.0336,2974.0,2974.0,2973.0,2973.0,54.9393,101.0,-12.3651,-16.6891
17B636,#20,96,113,60.20,7,1,1,7.5117e-06,1.459e-06,2.1367e-06,3.707e-06,2.089844e-07,0.0011932,1.2305e-06,1.9727e-06,0.0011797,1.03516e-05,0.0254395,0.0143047,0.0038184,0.0025859,0.0047305,3.029,-0.8947883,1.127,2.3639,2.0068,1.5498,1.0921,1.3173,1.2016,16856.0,16872.0,16869.0,17017.0,17014.0,17013.0,141.0,64.5,143.75,97.5,1398.5,-2.5,35.25,-13.5,24.75,0.0,1197.7,-6.5,6.25,-5.75,17.25,2.5,69.0,60.25,223.0,223.0,223.0,223.0,1.0,2.4048,-5.8529,239904.0,8.6238,8.6238,8.6238,8.6288,1722.0,1723.0,1722.0,1723.0,1.0006,0.9997097,1.0003,0.0,0.0,0.0,-16.5278,-7.3067,0.0,37.7129,37.485,37.6713,37.9037,437.8867,439.0189,432.1721,442.6785,443.3636,439.9602,424.0156,429.1073,424.0998,46.17,46.1341,45.606,46.6548,46.5832,46.4037,45.1739,45.6122,45.1921,8.5938,8.5938,8.6038,8.6038,858.0,860.0,859.0,859.0,1.0023,1.0,1.0,0.0,0.0,0.0,-9.5992,-7.021,0.0,34.8361,34.6049,34.726,34.8602,8.4869,8.4869,8.4903,8.4869,2542.0,2544.0,2543.0,2542.0,1.0008,1.0,0.9996068,0.0,0.0,0.0,-21.0794,-18.9832,0.0,39.0091,39.0315,39.0825,38.9227,271.0,273.0,-1.0,-1.0,0.0,0.0,272.0,271.0,1.0,2.0,1.0,0.0,128.0,129.0,128.0,128.0,152.0,0.0,75.3177,70.1438,78.7598,74.8181,18.0,235824.0,3763.0,116.0,18.0,13.0,12.0,15.0,9.0,18.0,14.0,28.0,28.0,27.0,10.0,9.0,250.0,251.0,250.0,250.0,118.0,0.0,44.8262,43.9812,49.3775,44.3206,17.0,306.0,307.0,306.0,307.0,163.0,0.0,74.9721,69.8199,78.1835,74.7621,17.0,359.0,359.0,358.0,359.0,179.0,0.0,93.6752,85.6441,92.8069,88.4043,17.0,3144.0,3144.0,3143.0,3143.0,54.5264,89.0,-14.8095,-45.1639,3138.0,3138.0,3138.0,3138.0,53.7909,87.0,-13.6151,-43.8025
17B636,#20,97,113,60.10,0,1,1,7.4336e-06,1.6504e-06,2.0625e-06,3.6289e-06,9.17969e-08,0.0011684,1.543e-06,2.1289e-06,0.0011543,1.04297e-05,0.0260703,0.0149609,0.003877,0.0025449,0.0046875,3.025,-0.8563196,1.2124,2.3926,2.1544,1.6632,1.1704,1.4105,1.2158,17847.0,17843.0,17841.0,18000.0,17999.0,18003.0,135.5,59.25,136.75,98.0,1319.7,-4.25,18.75,0.0,21.0,0.0,1101.8,-6.0,4.75,-1.5,13.75,4.5,69.25,59.5,229.0,230.0,229.0,230.0,1.0044,1.9405,-2.7899,239904.0,8.0128,8.0128,8.0178,8.0178,1600.0,1600.0,1601.0,1601.0,1.0,1.0006,1.0006,0.0,0.0,0.0,-12.2222,4.0546,0.0,37.5555,37.6657,37.735,37.6395,381.3622,392.5785,386.5861,385.0515,390.7223,381.2195,382.594,370.6956,381.5016,43.2472,44.3178,43.2772,43.6124,44.1683,42.7477,43.7572,42.3712,43.2416,8.0028,8.0028,8.0028,8.0028,799.0,799.0,799.0,799.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.131,3.2437,0.0,34.7495,34.6651,34.6097,34.7748,7.8826,7.8826,7.886,7.8826,2361.0,2362.0,2362.0,2361.0,1.0004,1.0002,0.9997883,0.0,0.0,0.0,-17.8611,6.0,0.0,39.1254,39.2429,38.7043,38.8841,239.0,238.0,0.0,0.0,2.0,0.0,240.0,238.0,1.0,0.0,0.0,0.0,128.0,129.0,128.0,129.0,156.0,0.0,69.8596,74.761,68.1824,72.5547,20.0,236625.0,2994.0,73.0,21.0,20.0,13.0,8.0,11.0,18.0,23.0,37.0,31.0,23.0,3.0,4.0,266.0,267.0,266.0,266.0,130.0,0.0,41.6223,44.2657,41.1585,42.9909,20.0,318.0,319.0,318.0,319.0,170.0,0.0,70.1616,74.3551,67.8963,72.0012,21.0,368.0,368.0,367.0,368.0,188.0,2.0,88.0111,91.6989,84.4857,91.7324,20.0,2934.0,2935.0,2933.0,2934.0,47.8948,87.0,-12.881,17.0714,2929.0,2929.0,2928.0,2928.0,47.179,84.0,-13.0516,16.4076
17B636,#20,98,113,60.10,1,1,1,6.7461e-06,1.248e-06,2.0957e-06,3.3613e-06,4.10156e-08,0.0011821,1.582e-06,2.207e-06,0.001168,1.03516e-05,0.0266406,0.0153281,0.0040469,0.002584,0.0046816,3.0293,-0.8394309,1.201,2.3832,2.124,1.644,1.162,1.404,1.181,16122.0,16124.0,16121.0,16265.0,16271.0,16267.0,131.0,62.75,134.5,94.5,1351.3,-4.75,20.75,0.0,22.0,0.0,1131.7,-6.0,8.25,-4.0,14.0,2.25,71.0,57.25,249.0,250.0,249.0,250.0,1.004,2.3611,-2.6849,239904.0,8.3433,8.3433,8.3383,8.3383,1666.0,1664.0,1665.0,1665.0,0.9987995,1.0,1.0,0.0,0.0,0.0,-14.8532,-4.3908,0.0,37.705,37.6567,37.6285,37.4529,416.612,413.7571,406.0498,408.821,433.5737,423.1898,408.9695,416.3118,433.7928,45.162,44.7128,43.7116,44.4935,47.1162,45.6917,44.7996,45.325,46.9197,8.3333,8.3333,8.3333,8.3333,832.0,832.0,832.0,832.0,1.0,1.0,1.0,0.0,0.0,0.0,-7.8333,4.563,0.0,34.824,34.8249,34.5232,34.7321,8.1898,8.1898,8.1898,8.1898,2453.0,2453.0,2453.0,2453.0,1.0,1.0,1.0,0.0,0.0,0.0,-19.4841,6.2059,0.0,39.0028,39.0982,39.0368,39.0139,256.0,255.0,0.0,0.0,0.0,0.0,255.0,257.0,0.0,0.0,0.0,0.0,125.0,125.0,124.0,125.0,135.0,0.0,76.1673,70.9233,70.2894,56.2733,10.0,237033.0,2597.0,86.0,21.0,10.0,18.0,10.0,9.0,18.0,16.0,25.0,33.0,13.0,10.0,5.0,297.0,298.0,297.0,297.0,113.0,0.0,45.1479,42.3016,43.4076,36.1864,9.0,352.0,352.0,352.0,352.0,156.0,0.0,76.1135,70.8501,69.8781,56.1901,10.0,402.0,403.0,401.0,402.0,169.0,0.0,92.5872,86.3144,85.1875,71.4359,10.0,3009.0,3008.0,3007.0,3007.0,45.476,68.0,-12.9802,13.4958,3003.0,3002.0,3002.0,3002.0,44.9042,68.0,-12.877,13.7773
17B636,#20,99,113,60.10,2,1,1,7.2617e-06,1.457e-06,2.0508e-06,3.6387e-06,1.152344e-07,0.0011862,1.6211e-06,2.2461e-06,0.0011719,1.04102e-05,0.0265195,0.0151172,0.003998,0.002584,0.0048203,3.0278,-0.8239808,1.223,2.3891,2.142,1.6607,1.1789,1.4198,1.2312,18687.0,18694.0,18694.0,18860.0,18849.0,18849.0,129.75,61.5,138.75,101.5,1358.7,-4.25,18.75,0.0,20.75,0.0,1124.0,-3.0,4.0,-5.75,13.0,1.75,71.25,58.25,241.0,241.0,240.0,241.0,1.0,-2.2381,3.0042,239904.0,8.4535,8.4535,8.4585,8.4635,1688.0,1690.0,1689.0,1690.0,1.0012,1.0,1.0006,0.0,0.0,0.0,-13.6349,-4.7437,0.0,37.8427,37.5782,37.7342,37.6531,409.8683,420.3801,421.6207,417.1192,426.2531,421.7506,432.0751,412.0922,403.3612,43.8717,45.0454,45.0856,44.7756,45.6453,45.2237,46.4753,44.3807,43.4551,8.4736,8.4736,8.4736,8.4836,846.0,847.0,846.0,847.0,1.0012,0.9994094,1.0006,0.0,0.0,0.0,-9.623,3.1513,0.0,34.7798,34.7045,34.6964,34.7509,8.3033,8.3033,8.2999,8.3033,2487.0,2487.0,2486.0,2487.0,1.0,0.9995979,1.0,0.0,0.0,0.0,-18.8492,-5.7983,0.0,39.3032,39.1692,38.8952,39.2322,267.0,267.0,0.0,0.0,1.0,0.0,266.0,267.0,0.0,0.0,0.0,0.0,128.0,129.0,128.0,129.0,145.0,0.0,67.274,68.8368,67.9592,78.5579,13.0,236385.0,3232.0,88.0,26.0,14.0,8.0,8.0,12.0,28.0,19.0,25.0,23.0,18.0,8.0,10.0,285.0,286.0,285.0,286.0,119.0,0.0,40.4746,42.6505,42.909,47.9827,11.0,340.0,341.0,340.0,341.0,159.0,0.0,67.3659,68.2385,68.0595,77.6376,14.0,389.0,390.0,389.0,390.0,171.0,0.0,84.286,82.4466,83.8847,90.4413,15.0,2992.0,2992.0,2990.0,2990.0,44.4214,88.0,11.623,-12.6176,2986.0,2987.0,2985.0,2985.0,43.8467,87.0,11.5913,-14.0126
17B636,#20,100,113,60.10,3,1,1,7.1563e-06,1.4316e-06,1.998e-06,3.5938e-06,1.328125e-07,0.0011646,1.582e-06,2.0898e-06,0.0011504,1.05469e-05,0.0256738,0.0143203,0.004,0.0025449,0.0048086,3.0346,-0.8334886,1.1992,2.3849,2.1158,1.6387,1.1614,1.4056,1.2331,16644.0,16644.0,16639.0,16791.0,16783.0,16782.0,137.5,63.5,144.25,82.0,1372.5,-2.75,19.25,0.0,21.25,0.0,1139.3,-3.5,5.25,-2.0,13.25,2.0,68.75,60.0,265.0,266.0,265.0,266.0,1.0038,2.5,2.6807,239904.0,8.5988,8.5988,8.5988,8.5988,1717.0,1717.0,1717.0,1717.0,1.0,1.0,1.0,0.0,0.0,0.0,-16.5675,-5.563,0.0,37.6039,37.8368,37.5521,37.6338,446.4485,445.7705,434.702,433.6599,435.2265,425.7278,427.6461,419.9748,425.4547,46.7693,46.7231,45.6882,45.6129,45.8875,44.6577,45.4142,44.5235,44.9789,8.6038,8.6038,8.6038,8.6038,859.0,859.0,859.0,859.0,1.0,1.0,1.0,0.0,0.0,0.0,-9.4286,-3.895,0.0,34.5423,34.783,34.8311,34.7534,8.4135,8.4135,8.4168,8.4168,2520.0,2520.0,2521.0,2521.0,1.0,1.0004,1.0004,0.0,0.0,0.0,-16.4365,-6.5672,0.0,38.9875,38.8498,38.7227,38.9505,272.0,272.0,0.0,2.0,0.0,1.0,272.0,271.0,1.0,1.0,1.0,0.0,123.0,124.0,123.0,123.0,151.0,0.0,67.5036,68.7453,69.738,79.7684,19.0,236999.0,2610.0,89.0,24.0,13.0,14.0,15.0,7.0,14.0,25.0,32.0,31.0,18.0,7.0,6.0,337.0,338.0,337.0,338.0,129.0,0.0,41.1045,42.3999,43.6921,47.7231,17.0,391.0,393.0,391.0,392.0,169.0,0.0,67.6481,68.1156,69.5687,78.4281,18.0,441.0,442.0,441.0,441.0,189.0,0.0,84.355,83.0425,84.6775,93.8177,21.0,3014.0,3013.0,3013.0,3012.0,49.4129,124.0,-12.5,-12.9286,3008.0,3007.0,3006.0,3006.0,48.7067,122.0,-11.3095,-12.3992
17B636,#20,101,113,60.10,4,1,1,7.5723e-06,1.5566e-06,2.3047e-06,3.4648e-06,2.460938e-07,0.0011651,1.6602e-06,2.2656e-06,0.0011504,1.07422e-05,0.0265605,0.0154063,0.0038711,0.0025527,0.0047305,3.0309,-0.9157428,1.1721,2.3719,2.0661,1.5969,1.1275,1.3556,1.232,17903.0,17876.0,17896.0,18031.0,18031.0,18053.0,144.75,61.5,147.75,96.25,1382.2,-2.75,19.75,0.0,22.25,0.0,1157.8,-5.75,5.0,-4.75,13.0,1.25,71.5,59.75,236.0,236.0,236.0,236.0,1.0,-2.5476,2.7143,239904.0,8.8191,8.8191,8.8141,8.8241,1761.0,1761.0,1760.0,1762.0,1.0,0.9994321,1.0006,0.0,0.0,0.0,-15.6508,5.1429,0.0,37.7963,37.8173,37.7481,37.7804,459.5105,453.6161,446.448,454.9723,462.9561,458.8472,453.76,460.262,441.9707,47.1057,46.5085,46.3454,46.7367,47.5616,47.3193,46.9969,47.6712,45.8167,8.8141,8.8141,8.8041,8.8141,880.0,879.0,879.0,880.0,0.9988636,0.9994315,1.0006,0.0,0.0,0.0,-10.127,3.3908,0.0,34.8077,34.8433,34.7692,34.973,8.6739,8.6739,8.6672,8.6672,2598.0,2596.0,2596.0,2596.0,0.9992302,0.9996149,0.9996149,0.0,0.0,0.0,-20.3532,-6.6555,0.0,38.9285,39.0351,39.1375,39.0993,281.0,281.0,0.0,1.0,1.0,0.0,280.0,279.0,1.0,0.0,0.0,0.0,121.0,122.0,121.0,122.0,159.0,0.0,69.0811,75.2765,79.0163,85.2918,9.0,236954.0,2623.0,113.0,15.0,19.0,13.0,11.0,8.0,20.0,19.0,27.0,40.0,16.0,12.0,14.0,281.0,282.0,281.0,282.0,136.0,0.0,42.8892,46.8892,47.1736,51.184,7.0,338.0,339.0,338.0,339.0,175.0,0.0,68.5548,74.4451,78.1544,84.9797,8.0,391.0,391.0,390.0,391.0,195.0,0.0,84.764,89.3359,94.0166,101.5778,10.0,3141.0,3141.0,3140.0,3139.0,44.827,76.0,11.6468,-27.3361,3133.0,3133.0,3132.0,3131.0,44.2203,75.0,11.3294,-26.4958
17B636,#20,102,113,60.10,5,1,1,8.4785e-06,2.3613e-06,2.0918e-06,3.7461e-06,2.792969e-07,0.0011864,2.0117e-06,1.875e-06,0.0011719,1.06641e-05,0.0259336,0.0144844,0.0039961,0.0025664,0.0048867,3.0225,-0.8183513,1.1705,2.3668,2.0497,1.5915,1.1325,1.3565,1.1684,16172.0,16178.0,16171.0,16331.0,16333.0,16326.0,145.5,64.25,146.5,71.0,1413.5,-4.75,18.5,0.0,24.0,0.0,1177.3,-3.0,7.0,-4.5,12.25,2.25,69.25,59.75,242.0,243.0,242.0,243.0,1.0041,-2.0952,3.5504,239904.0,8.9143,8.9143,8.9193,8.9243,1780.0,1781.0,1781.0,1782.0,1.0006,1.0003,1.0008,0.0,0.0,3.0,-14.1032,-5.3739,363.0,37.7557,37.6496,37.8914,37.615,460.8071,463.2439,474.1641,457.4391,465.3905,476.1758,469.3568,459.9038,461.4669,46.6267,46.8132,48.1022,46.1981,47.2584,48.3055,47.8376,46.9049,47.2091,8.9343,8.9343,8.9343,8.9343,892.0,892.0,892.0,892.0,1.0,1.0,1.0,0.0,0.0,6.0,-7.8294,3.9496,368.0,34.9723,34.7825,34.6505,34.8303,8.7173,8.7173,8.7206,8.7206,2611.0,2613.0,2612.0,2612.0,1.0008,1.0,1.0,0.0,0.0,0.0,-21.4484,7.3361,355.0,39.1175,38.7277,38.6814,39.0227,290.0,289.0,0.0,0.0,0.0,0.0,291.0,290.0,0.0,0.0,0.0,0.0,124.0,124.0,124.0,124.0,138.0,2.0,73.3655,62.1566,73.6224,72.3979,18.0,236496.0,3099.0,108.0,24.0,16.0,20.0,9.0,14.0,15.0,18.0,24.0,29.0,16.0,7.0,9.0,301.0,302.0,301.0,302.0,114.0,2.0,47.2897,38.4078,47.6992,44.6628,16.0,358.0,359.0,358.0,359.0,159.0,2.0,73.1224,62.2931,72.9748,72.2108,17.0,409.0,409.0,408.0,409.0,179.0,2.0,89.2373,76.2342,86.4597,86.0498,20.0,3129.0,3129.0,3128.0,3128.0,48.9952,71.0,13.1389,-13.8655,3122.0,3122.0,3121.0,3120.0,48.4031,69.0,14.1786,-13.0294
17B636,#20,103,113,60.10,6,1,1,6.9863e-06,1.3496e-06,1.8867e-06,3.5195e-06,2.304688e-07,0.0011777,1.3672e-06,2.0898e-06,0.0011641,1.01563e-05,0.0254902,0.0144141,0.0037461,0.0025547,0.0047754,3.0318,-0.9075486,1.1618,2.3689,2.0388,1.5782,1.1173,1.3408,1.1804,16646.0,16647.0,16638.0,16792.0,16807.0,16788.0,148.5,64.0,139.25,86.75,1409.5,-8.25,609.25,-588.0,661.0,-630.75,1175.8,-4.5,4.5,-3.0,11.75,3.25,66.75,60.25,232.0,232.0,232.0,232.0,1.0,-2.7183,44.4244,239885.0,8.8191,8.8191,8.8191,8.8241,1761.0,1760.0,1761.0,1762.0,0.9994321,1.0003,1.0009,0.0,491.0,474.0,-18.4762,-1430.7,0.0,37.8026,37.616,37.6499,37.5944,469.347,464.3336,456.5793,460.4673,465.6431,457.3705,455.9124,455.1108,449.2188,48.1187,47.6413,47.0469,47.1405,47.8127,47.1376,47.0019,47.0715,46.6847,8.8241,8.8241,8.8141,8.8141,881.0,880.0,880.0,880.0,0.9988649,0.9994321,0.9994321,0.0,492.0,474.0,-12.8333,-640.0966,0.0,34.6478,34.9108,34.5342,34.6047,8.6572,8.6572,8.6572,8.6605,2593.0,2593.0,2593.0,2594.0,1.0,1.0,1.0004,0.0,491.0,474.0,-25.2937,-2253.6,0.0,39.1141,39.261,38.9493,39.2961,285.0,284.0,0.0,2.0,2.0,2.0,284.0,282.0,1.0,1.0,1.0,1.0,125.0,126.0,125.0,126.0,146.0,0.0,76.5488,78.0907,64.9224,76.4429,21.0,236049.0,3504.0,145.0,22.0,17.0,16.0,15.0,5.0,20.0,18.0,19.0,35.0,16.0,14.0,9.0,274.0,275.0,274.0,275.0,123.0,0.0,46.466,48.162,42.0572,46.6659,19.0,331.0,332.0,331.0,331.0,164.0,0.0,77.0072,77.5438,64.4806,75.8344,22.0,382.0,383.0,382.0,383.0,182.0,0.0,92.6738,90.6729,79.1482,91.0271,22.0,3151.0,3151.0,3150.0,3150.0,147.3711,77.0,-23.8016,-3114.7,3143.0,3143.0,3142.0,3141.0,146.8303,75.0,-24.5675,-3106.8
